"CustomerID","Age","Annual.Income","Spending.Score","Work.Experience","Family.Size"
303,0.313131313131313,0.763341299335698,0.73,0.352941176470588,0.25
304,0.383838383838384,0.781891206165054,0.07,0.294117647058823,0.125
305,0.909090909090909,0.617552928295451,0.21,0.0588235294117647,0.125
306,0.656565656565657,0.948777201090676,0.26,0.352941176470588,0.125
307,0.636363636363636,0.868813627127923,0.12,0.235294117647059,0.125
308,0.616161616161616,0.634228894480297,0.14,0,0.125
309,0.262626262626263,0.593586490782949,0.83,0.470588235294118,0.375
310,0.171717171717172,0.823733774095403,0.65,0.0588235294117647,0.375
311,0.565656565656566,0.513554486403403,0.15,0.294117647058823,0.625
312,0.121212121212121,0.40795582553402,0.3,0.294117647058823,0.375
313,0.242424242424242,0.622727320580711,1,0.294117647058823,0
314,0.131313131313131,0.338346300020003,0.09,0.529411764705882,0.375
315,0.121212121212121,0.283865160495647,0.77,0.117647058823529,0.25
316,0.727272727272727,0.494388705822902,0.93,0.529411764705882,0.125
317,0.545454545454545,0.695074062766484,0.0800000000000001,0.235294117647059,0.375
318,0.454545454545455,0.964431974901829,0.91,0.411764705882353,0.125
319,0.666666666666667,0.962958089001653,0.44,0.470588235294118,0
320,0.272727272727273,0.359375493488583,0.56,0.470588235294118,0.375
321,0.363636363636364,0.367634518407782,0.21,0.588235294117647,0.125
322,0.0505050505050505,0.363618179329803,0.6,0.764705882352941,0
323,0.898989898989899,0.582537610409846,1,0.117647058823529,0.375
324,0.131313131313131,0.502537189299588,0.94,0.352941176470588,0
325,0.919191919191919,0.54144777706423,0.4,0.235294117647059,0
326,0.161616161616162,0.702996199479929,0.07,0.176470588235294,0
327,0.636363636363636,0.339988630023056,0.9,0.411764705882353,0
328,0.525252525252525,0.80408371671913,0.39,0.235294117647059,0.125
329,0.373737373737374,0.485924389653321,0.58,0.0588235294117647,0.5
330,0.787878787878788,0.520713360775685,0.02,0.117647058823529,0.25
331,0.242424242424242,0.872993146430564,0.33,0,0.375
332,0.0404040404040404,0.4932938191542,0.62,0.176470588235294,0.375
333,0.848484848484849,0.724525461378925,0.67,0,0.5
334,0,0.914561992693737,0.96,0,0.375
335,0.676767676767677,0.611273121585059,0.58,0.588235294117647,0.125
336,0.323232323232323,0.590849274111194,0.3,0.470588235294118,0.25
337,0.393939393939394,0.365228926063567,0.75,0.0588235294117647,0.5
338,0.686868686868687,0.402839335909124,0.62,0,0.125
339,0.0707070707070707,0.651689178519166,0.28,0.823529411764706,0
340,0.767676767676768,0.359480771052881,0.55,0.470588235294118,0.125
341,0.848484848484849,0.911624748649815,0.99,0.176470588235294,0
342,0.757575757575758,0.747649678377041,0.82,0.0588235294117647,0.375
343,0.222222222222222,0.568188278395991,0.61,0,0
344,0.909090909090909,0.788739511722657,0.61,0.0588235294117647,0
345,0.0404040404040404,0.781322707317843,0.99,0.0588235294117647,0.875
346,0.787878787878788,0.666401718129849,0.84,0,0.25
347,0.585858585858586,0.300988556328761,0.22,0.529411764705882,0
348,1,0.970796003663659,0.41,0.529411764705882,0
349,0.242424242424242,0.795293040100224,0.39,0.117647058823529,0.5
350,0.888888888888889,0.874367018644657,0.98,0.764705882352941,0.375
351,0.929292929292929,0.357154136881889,0.91,0.529411764705882,0.375
352,1,0.912724899196732,0.04,0.764705882352941,0
353,0.515151515151515,0.380594186572899,0.98,0.411764705882353,0
354,0.232323232323232,0.956762504342699,0.35,0.823529411764706,0.25
355,0.131313131313131,0.773042626885784,0.75,0.529411764705882,0
356,0.222222222222222,0.910245612557508,0.2,0.352941176470588,0
357,0.898989898989899,0.609614999947361,0.87,0.647058823529412,0.375
358,0.202020202020202,0.970259088085738,0.51,0.764705882352941,0.5
359,0.727272727272727,0.354537989409077,0.19,0.529411764705882,0.25
360,0.171717171717172,0.873798519797446,0.71,0.529411764705882,0.25
361,0.909090909090909,0.868087211934265,0.18,0.470588235294118,0.25
362,1,0.333540379209787,0.61,0.0588235294117647,0.125
363,0.393939393939394,0.959878720245928,0.73,0.235294117647059,0.25
364,0.373737373737374,0.781917525556129,0.56,0.0588235294117647,0.125
365,0.464646464646465,0.330745259877667,0.85,0.0588235294117647,0.125
366,0.656565656565657,0.634965837430385,0.72,0,0.125
367,0.606060606060606,0.689031130575763,0.3,0.0588235294117647,0
368,0.939393939393939,0.542863760304042,0.74,0.705882352941177,0.25
369,0.727272727272727,0.5615557918452,0.15,0.529411764705882,0.5
370,0.363636363636364,0.459815553707349,0.25,0.0588235294117647,0.5
371,0.525252525252525,0.463463421310285,0.61,0.470588235294118,0
372,0.727272727272727,0.51674439660164,0.49,0.0588235294117647,0.125
373,0.282828282828283,0.938365249981576,0.0500000000000001,0.117647058823529,0
374,0.484848484848485,0.880288881636434,0.92,0.352941176470588,0.375
375,0.858585858585859,0.739459083874635,0.43,0.352941176470588,0.375
376,0.222222222222222,0.83851474412288,0.83,0.470588235294118,0
377,0.303030303030303,0.758224809710803,0.78,0.0588235294117647,0
378,0.464646464646465,0.382125975133439,0.64,0.0588235294117647,0.125
379,0.828282828282828,0.949014075610347,0.77,0.117647058823529,0.125
380,0.737373737373737,0.872403592070494,0.51,0,0
381,0.0808080808080808,0.923321086043353,0.02,0.294117647058823,0
382,0.909090909090909,0.369529514565151,0.0800000000000001,0,0.125
383,0.343434343434343,0.481660648299241,0.26,0,0.625
384,0.101010101010101,0.971301335972291,0.43,0,0.125
385,0.797979797979798,0.755682356532999,0.83,0.0588235294117647,0.25
386,0.838383838383838,0.692589512249045,0.97,0.0588235294117647,0.125
387,0.202020202020202,0.795498331350606,0.18,0.882352941176471,0.25
388,0.252525252525253,0.355032793961279,0.0500000000000001,0.882352941176471,0.125
389,0.262626262626263,0.618263551854464,0.0800000000000001,0.941176470588236,0.125
390,0.181818181818182,0.453762093760199,0.23,0.764705882352941,0
391,0.0707070707070707,0.717103393095897,0.1,0.411764705882353,0
392,0.0101010101010101,0.46924315959026,0.01,0.705882352941177,0.125
393,0.212121212121212,0.627012117447651,0.3,1,0.375
394,0.868686868686869,0.860449324644425,0.31,0.529411764705882,0.375
395,0.757575757575758,0.798509269689537,0.82,0.882352941176471,0
396,0.787878787878788,0.972427805910282,0.52,0.764705882352941,0
397,0.878787878787879,0.370677040016002,0.69,0.352941176470588,0.375
398,0.0808080808080808,0.626948950909072,0.41,0.823529411764706,0.25
399,0.595959595959596,0.689304852242938,0.28,0.294117647058823,0.25
400,0.131313131313131,0.741943634392075,0.77,0.882352941176471,0.125
401,0.555555555555556,0.433138218914167,0.35,0.941176470588236,0
402,0.505050505050505,0.481060566182741,0.92,0.647058823529412,0.75
403,0.545454545454545,0.980971080253087,0.95,0.764705882352941,0.125
404,0.131313131313131,0.942176297809174,0.46,0.823529411764706,0.25
405,0.797979797979798,0.875567182877657,0.45,0.294117647058823,0.5
406,0.656565656565657,0.631081095307779,0.11,1,0.625
407,0.515151515151515,0.351900786423405,0.73,0.882352941176471,0.25
408,0.181818181818182,0.546895891016665,0.36,0.941176470588236,0.375
409,0.212121212121212,0.988351037510396,0.87,0.117647058823529,0.25
410,0.373737373737374,0.540689778601282,0.93,0.411764705882353,0.375
411,0.838383838383838,0.540321307126238,0.83,0,0.125
412,0.96969696969697,0.597897607040964,0.31,0,0.375
413,0.656565656565657,0.455372840493962,0.88,0,0.375
414,0.808080808080808,0.31108993862318,0.44,0.0588235294117647,0.75
415,0.757575757575758,0.711086780296251,0.0500000000000001,0.0588235294117647,0.5
416,0.878787878787879,0.583606177687473,0.78,0.0588235294117647,0.375
417,0.868686868686869,0.987856232958194,0.12,0,0
418,0.363636363636364,0.655952919873246,0.25,0.470588235294118,0.5
419,0.787878787878788,0.876393611757398,0.4,0.529411764705882,0.75
420,0.626262626262626,0.909377072652047,0.69,0.0588235294117647,0.125
421,0.898989898989899,0.644456609851874,0.19,0.0588235294117647,0
422,0.565656565656566,0.966132207565246,0.96,0,0.625
423,0.353535353535354,0.507880025687726,0.34,0.294117647058823,0.375
424,0.333333333333333,0.59264425658248,0.71,0.0588235294117647,0.375
425,0.585858585858586,0.819438449472033,0.71,0.411764705882353,0.75
